ID,SchoolID,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,drink,smoke,school_M,age
8024,40840066,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,1,3,16
8037,30830471,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,1,3,18
8042,30830471,1,1,0,2,0,2,1,3,1,3,2,0,2,2,1,0,2,0,0,1,0,0,1,0,1,1,1,2,0,2,1,0,0,0,0,0,0,1,2,0,0,0,1,1,3,18
8081,20420369,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,3,1,2,14
8124,30130097,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,16
8135,30130097,0,1,2,1,0,0,1,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,0,2,0,0,1,0,0,1,2,1,2,16
8159,20320575,0,0,0,1,0,1,0,0,2,0,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,3,3,1,2,4,15
8177,20320575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,15
8227,40440058,1,0,1,2,0,3,1,3,2,1,2,0,2,2,1,0,1,2,1,0,0,0,0,1,1,2,1,1,2,1,3,0,1,1,2,0,0,1,1,0,0,1,2,4,2,16
8229,40440058,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,1,2,2,1,16
8234,40440058,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,16
8245,20820604,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,15
8251,20820604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,15
8254,20820604,1,1,2,2,1,0,2,2,1,0,1,2,1,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,1,1,1,0,0,0,2,0,1,1,2,1,3,15
8314,32000083,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,3,17
8337,20220137,0,1,2,0,1,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,3,3,3,0,2,0,0,3,2,2,0,0,2,1,0,0,0,1,0,0,1,1,2,2,13
8345,20220137,2,1,1,1,2,0,1,1,2,0,1,0,3,1,0,0,1,2,0,1,0,0,0,1,1,2,3,2,3,2,1,0,3,0,1,0,0,0,0,0,0,0,1,1,9,13
8363,20820165,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,13
8374,20820165,1,1,0,2,0,1,1,0,1,0,1,1,1,0,1,2,2,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,2,1,1,4,13
8382,20820165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,13
8384,20820165,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,13
8401,40940262,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,18
8415,30830130,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,3,0,1,0,2,0,0,1,1,0,0,1,0,3,0,0,4,1,1,16
8420,30830130,1,1,2,1,0,1,1,0,1,0,2,0,1,1,1,1,2,0,0,0,0,1,0,2,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,4,4,3,16
8423,30830130,1,1,2,2,1,0,1,1,2,0,2,1,2,1,0,0,2,0,1,1,0,1,0,2,2,2,3,2,1,2,1,0,1,2,1,2,0,1,1,0,2,1,3,4,1,16
8436,30830130,1,1,0,2,0,1,2,1,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,1,2,1,2,1,1,2,2,0,0,0,1,0,0,1,2,1,0,2,3,1,3,16
8440,30830130,1,1,1,1,0,0,2,1,0,1,2,1,1,3,1,0,1,0,0,1,0,2,1,1,0,2,2,1,3,2,3,0,3,3,1,0,0,1,0,0,1,1,2,1,3,16
8443,30830130,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,3,16
8448,30830130,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,0,0,1,0,2,1,1,2,3,1,1,1,2,2,2,1,1,2,1,0,2,3,1,1,1,2,2,1,16
8449,20920410,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,14
8468,20920410,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,4,14
8479,20920410,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,14
8482,20920410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,14
8487,10810480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11
8495,10810480,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,4,11
8507,10810480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11
8514,10810480,1,1,0,1,1,1,1,1,1,3,2,2,1,1,1,3,1,0,0,1,1,1,1,2,2,3,2,0,2,3,3,2,1,3,3,0,3,3,2,0,2,3,1,1,2,11
8520,20820159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,3,4,13
8522,20820159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,13
8527,20820159,0,2,2,0,0,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,2,1,1,3,13
8533,20820159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,13
8541,20820159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
8567,20820388,0,0,0,3,0,0,1,0,2,0,2,0,0,0,0,3,3,3,1,0,2,2,2,2,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,1,3,14
8581,20820388,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,4,14
8582,20820388,0,2,2,1,1,0,1,1,0,0,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,3,14
8590,30130263,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,17
8616,30130263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,17
8631,20820168,1,1,0,1,0,1,2,1,1,1,1,1,1,1,0,0,1,2,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,13
8637,20820168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
8641,20820168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,13
8651,20820168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,13
8685,30930139,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4,4,3,16
8703,30830129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,16
8705,30830129,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,4,1,3,16
8707,30830129,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,2,1,0,1,1,2,1,0,1,0,2,1,0,0,1,4,4,2,16
8710,30830129,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,2,2,0,0,1,1,0,1,0,1,0,0,3,1,3,3,16
8726,30830129,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,4,2,16
8728,30830129,1,0,0,1,1,1,0,0,1,3,1,0,2,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,3,0,0,1,1,0,0,1,0,1,1,1,2,2,3,16
8732,20920182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13
8742,20920182,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,3,1,1,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,3,13
8768,10410182,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,10
8779,10410182,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10
8780,10410182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,10
8791,32000072,0,1,0,1,1,0,1,1,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,1,2,0,1,0,1,1,0,1,0,1,0,1,1,0,2,0,1,1,3,18
8816,32000072,1,1,1,1,1,0,2,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3,18
8822,32000072,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,3,18
8824,32000072,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,18
8832,31030304,1,1,0,1,3,3,2,0,3,0,3,2,0,1,1,0,0,2,0,1,0,0,1,1,2,2,1,2,0,0,2,0,0,1,1,0,0,1,3,0,1,0,1,1,3,17
8833,31030304,2,1,1,2,2,2,2,1,1,0,0,1,2,1,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,17
8845,31030304,0,1,1,1,1,0,1,0,0,0,0,1,1,2,2,0,1,0,0,1,0,0,0,0,2,1,0,1,1,1,1,0,0,1,1,0,0,2,3,0,1,0,1,1,3,17
8850,31030304,1,0,1,0,2,3,1,1,1,0,1,0,1,0,0,0,2,0,0,1,0,2,1,0,1,1,2,2,0,3,1,2,0,0,0,2,0,1,2,0,0,1,1,1,3,17
8860,41040171,2,1,0,2,1,1,0,0,2,2,2,1,0,0,0,1,1,2,0,0,0,1,2,2,1,2,3,3,1,0,1,2,1,0,2,2,0,1,2,1,0,1,2,3,1,17
8886,10510460,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,11
8909,10510460,1,1,1,2,0,2,0,2,1,0,1,1,2,0,2,2,1,0,0,0,0,0,1,2,1,1,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,2,3,2,4,11
8919,41340082,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,16
8921,41340082,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,16
8926,41340082,0,0,0,0,0,0,0,0,0,9,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,16
8956,10310727,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,2,1,4,4,12
8957,10310727,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,4,12
8965,10310727,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12
8969,10310727,1,1,2,3,1,2,1,0,3,0,2,1,2,2,1,2,2,1,0,0,0,1,1,1,1,2,2,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,4,1,1,12
8971,10310727,0,1,1,2,0,1,1,0,0,2,2,0,1,2,0,3,1,2,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,12
8982,10810491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
9027,20820166,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,13
9039,20820166,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,13
9043,12000078,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11
9047,12000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,11
9053,12000078,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11
9058,12000078,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,2,3,1,1,2,11
9071,12000078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11
9073,11010783,0,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,3,12
9088,11010783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,12
9092,11010235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,10
9102,11010235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
9114,11010235,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10
9154,41340180,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,3,1,1,2,2,1,3,17
9161,41340180,0,0,0,0,1,3,1,3,1,1,0,0,1,2,2,1,0,0,0,1,2,0,2,0,1,1,1,1,3,1,0,0,0,1,0,1,0,2,0,0,0,2,1,1,1,17
9169,21120631,0,1,0,2,0,1,1,0,1,0,2,1,0,0,1,0,2,1,0,1,0,1,2,1,2,0,2,3,1,1,3,0,1,3,3,0,0,2,2,1,1,0,4,1,3,15
9192,10510045,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,12
9198,10510045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,12
9199,10510045,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,12
9221,32000042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,17
9230,32000042,0,0,2,2,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,2,17
9234,32000042,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,4,17
9245,32000042,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,1,2,2,0,0,1,0,0,0,0,1,0,0,1,1,1,3,17
9248,32000042,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,17
9252,32000042,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,17
9254,32000042,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,3,2,1,1,2,17
9275,21620219,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,13
9296,31630501,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4,18
9334,11210518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,4,11
9335,11210518,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,1,1,4,11
9347,11210518,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,3,11
9366,10910230,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,4,10
9369,10910230,0,0,1,0,1,1,0,2,0,0,2,0,1,2,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,10
9377,10910230,0,2,2,2,0,1,2,2,1,0,1,2,3,2,3,0,1,0,3,2,2,0,1,2,0,0,0,1,1,9,0,0,2,0,2,0,0,0,0,0,1,1,1,1,1,10
9384,10910230,0,0,0,1,0,0,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,4,10
9410,20120454,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,2,1,1,4,13
9414,20120454,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,13
9424,11310521,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,11
9429,11310521,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,11
9441,11310521,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,2,1,1,1,1,0,0,1,1,0,1,2,1,0,0,0,1,1,0,0,1,1,0,0,2,1,4,11
9444,11210519,0,0,1,0,0,1,0,0,0,2,1,0,0,1,1,3,1,1,0,0,0,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,1,1,3,11
9449,11210519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,4,11
9450,11210519,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,11
9492,11310804,1,0,0,1,0,0,2,0,1,0,1,0,2,1,0,2,1,0,0,1,0,1,1,2,1,1,3,0,1,0,2,0,0,1,0,0,0,1,1,0,0,2,1,1,3,11
